idstatefrom,idaction,idstateto,probability,reward
2,1,6,0.23469999999999427,999.0000000000177
2,1,7,0.19339999999999816,999.000000000014
2,1,8,0.11620000000000419,998.9999999999776
2,1,9,0.048500000000001146,998.9999999999898
2,1,10,0.012800000000000186,999.000000000001
2,1,11,0.0022000000000000357,998.9999999999998
2,1,12,0.0004000000000000065,999.0
2,2,1,0.006300000000000102,198.99999999999997
2,2,2,0.04740000000000107,198.99999999999858
2,2,3,0.11270000000000396,198.9999999999956
2,2,4,0.18489999999999884,199.00000000000423
2,2,5,0.24319999999999334,199.00000000000801
2,2,6,0.20489999999999697,199.00000000000577
2,2,7,0.12770000000000425,198.99999999999588
2,2,8,0.051700000000001266,198.99999999999807
2,2,9,0.016500000000000212,199.0000000000008
2,2,10,0.004400000000000067,199.00000000000014
2,2,11,0.00030000000000000474,199.0
2,3,1,0.004000000000000072,159.00000000000009
2,3,2,0.044700000000001086,158.99999999999858
2,3,3,0.10340000000000386,158.99999999999793
2,3,4,0.20619999999999747,159.00000000000196
2,3,5,0.24659999999999377,159.00000000000216
2,3,6,0.20609999999999745,159.00000000000196
2,3,7,0.11750000000000453,158.99999999999793
2,3,8,0.05180000000000142,158.9999999999984
2,3,9,0.01610000000000026,159.00000000000034
2,3,10,0.002900000000000053,159.00000000000006
2,3,11,0.0007000000000000131,158.99999999999997
2,4,1,0.003500000000000063,119.0
2,4,2,0.0409000000000009,118.99999999999937
2,4,3,0.11170000000000424,118.99999999999757
2,4,4,0.19369999999999857,119.00000000000456
2,4,5,0.2504999999999934,119.00000000000686
2,4,6,0.21509999999999663,119.00000000000578
2,4,7,0.12240000000000475,118.99999999999757
2,4,8,0.04620000000000115,118.9999999999989
2,4,9,0.012400000000000211,119.00000000000023
2,4,10,0.0033000000000000594,119.0
2,4,11,0.00020000000000000372,118.99999999999989
2,4,12,0.00010000000000000186,118.99999999999989
2,5,1,0.0008000000000000167,79.0000000000001
2,5,2,0.04450000000000117,79.00000000000013
2,5,3,0.10950000000000439,79.00000000000011
2,5,4,0.2003999999999984,79.00000000000203
2,5,5,0.2553999999999935,79.00000000000212
2,5,6,0.21969999999999668,79.00000000000206
2,5,7,0.11410000000000461,79.00000000000011
2,5,8,0.042200000000001056,79.00000000000013
2,5,9,0.010800000000000214,79.00000000000016
2,5,10,0.0024000000000000497,79.00000000000011
2,5,11,0.00010000000000000208,79.00000000000011
2,5,12,0.00010000000000000208,79.00000000000011
3,1,1,0.00010000000000000085,996.0
3,1,2,0.0012000000000000105,996.0
3,1,3,0.006700000000000061,995.9999999999991
3,1,4,0.024200000000000114,996.000000000005
3,1,5,0.06460000000000136,995.9999999999948
3,1,6,0.1261000000000035,995.9999999999933
3,1,7,0.18809999999999719,996.0000000000425
3,1,8,0.2054999999999954,996.000000000047
3,1,9,0.18169999999999784,996.0000000000402
3,1,10,0.11730000000000332,995.9999999999945
3,1,11,0.057800000000001114,995.9999999999957
3,1,12,0.020100000000000104,996.0000000000033
3,1,13,0.005100000000000044,995.9999999999998
3,1,14,0.0014000000000000121,995.9999999999999
3,1,15,0.00010000000000000085,996.0
3,2,1,0.003800000000000025,196.0000000000002
3,2,2,0.022200000000000084,196.00000000000088
3,2,3,0.05810000000000106,195.9999999999995
3,2,4,0.1231000000000034,195.99999999999946
3,2,5,0.17059999999999878,196.00000000000577
3,2,6,0.21179999999999455,196.00000000001245
3,2,7,0.1850999999999973,196.000000000009
3,2,8,0.12480000000000346,195.99999999999946
3,2,9,0.06300000000000124,195.9999999999995
3,2,10,0.028400000000000092,196.00000000000094
3,2,11,0.006700000000000054,196.00000000000009
3,2,12,0.0019000000000000145,195.99999999999994
3,2,13,0.0005000000000000037,195.99999999999997
3,3,1,0.0019000000000000212,155.99999999999997
3,3,2,0.01540000000000013,156.0000000000004
3,3,3,0.05220000000000104,155.99999999999858
3,3,4,0.12000000000000371,155.9999999999972
3,3,5,0.18389999999999807,156.0000000000055
3,3,6,0.2198999999999945,156.00000000000642
3,3,7,0.18849999999999761,156.00000000000574
3,3,8,0.12980000000000344,155.9999999999978
3,3,9,0.05760000000000125,155.99999999999815
3,3,10,0.023100000000000166,156.0000000000004
3,3,11,0.006300000000000072,155.99999999999994
3,3,12,0.0011000000000000122,155.99999999999997
3,3,13,0.00020000000000000218,156.0
3,3,14,0.00010000000000000109,156.0
3,4,1,0.0008000000000000119,115.99999999999987
3,4,2,0.011200000000000153,116.00000000000004
3,4,3,0.04800000000000105,115.99999999999862
3,4,4,0.1115000000000038,115.99999999999721
3,4,5,0.18719999999999845,116.00000000000372
3,4,6,0.23339999999999403,116.00000000000593
3,4,7,0.19999999999999724,116.0000000000046
3,4,8,0.13270000000000365,115.99999999999804
3,4,9,0.05570000000000139,115.99999999999818
3,4,10,0.016100000000000194,116.00000000000014
3,4,11,0.002400000000000035,115.99999999999991
3,4,12,0.0007000000000000104,115.99999999999987
3,4,13,0.0003000000000000044,115.99999999999989
3,5,1,0.00020000000000000334,76.00000000000011
3,5,2,0.008300000000000144,76.00000000000007
3,5,3,0.04530000000000103,75.99999999999982
3,5,4,0.11210000000000406,75.99999999999916
3,5,5,0.20199999999999743,76.00000000000222
3,5,6,0.23739999999999412,76.00000000000297
3,5,7,0.20419999999999724,76.00000000000222
3,5,8,0.12300000000000455,75.99999999999909
3,5,9,0.04960000000000122,75.99999999999982
3,5,10,0.014500000000000209,76.00000000000024
3,5,11,0.0032000000000000518,76.00000000000011
3,5,12,0.00020000000000000334,76.00000000000011
4,1,2,0.00019999999999999958,991.0
4,1,3,0.001099999999999998,990.9999999999998
4,1,4,0.005699999999999989,990.9999999999993
4,1,5,0.018499999999999902,991.0000000000028
4,1,6,0.0465000000000002,990.9999999999932
4,1,7,0.08150000000000113,990.9999999999769
4,1,8,0.12880000000000186,990.999999999977
4,1,9,0.1648999999999978,990.9999999999993
4,1,10,0.17699999999999644,991.0000000000063
4,1,11,0.1435000000000002,990.9999999999844
4,1,12,0.11230000000000194,990.9999999999734
4,1,13,0.0658000000000007,990.9999999999869
4,1,14,0.03389999999999987,991.0000000000013
4,1,15,0.014899999999999932,991.0000000000019
4,1,16,0.0038999999999999885,991.0000000000005
4,1,17,0.0012999999999999976,990.9999999999997
4,1,18,9.999999999999979e-5,991.0
4,1,19,9.999999999999979e-5,991.0
4,2,1,0.0030999999999999925,191.00000000000009
4,2,2,0.01309999999999995,191.0000000000001
4,2,3,0.04190000000000009,190.99999999999866
4,2,4,0.07400000000000094,190.99999999999704
4,2,5,0.13100000000000164,190.99999999999633
4,2,6,0.15839999999999857,191.00000000000054
4,2,7,0.17379999999999682,191.0000000000018
4,2,8,0.1516999999999993,191.0000000000001
4,2,9,0.12660000000000213,190.9999999999954
4,2,10,0.07050000000000085,190.99999999999704
4,2,11,0.0348999999999999,190.99999999999957
4,2,12,0.014799999999999936,191.0000000000001
4,2,13,0.00439999999999999,191.00000000000009
4,2,14,0.0015999999999999973,190.99999999999997
4,2,15,9.99999999999998e-5,191.0
4,2,16,9.99999999999998e-5,191.0
4,3,1,0.0016000000000000048,150.99999999999997
4,3,2,0.011500000000000017,151.00000000000006
4,3,3,0.0326,151.0000000000004
4,3,4,0.0774000000000014,150.9999999999991
4,3,5,0.1252000000000029,150.99999999999858
4,3,6,0.17209999999999784,151.00000000000213
4,3,7,0.18499999999999645,151.0000000000022
4,3,8,0.1715999999999979,151.00000000000213
4,3,9,0.11410000000000256,150.99999999999906
4,3,10,0.06270000000000095,150.9999999999991
4,3,11,0.030599999999999954,151.00000000000063
4,3,12,0.011900000000000016,151.00000000000006
4,3,13,0.003000000000000007,151.0
4,3,14,0.0006000000000000017,151.0
4,3,15,0.00010000000000000028,151.0
4,4,1,0.0009000000000000071,110.99999999999986
4,4,2,0.007000000000000059,110.99999999999984
4,4,3,0.026300000000000098,111.00000000000041
4,4,4,0.06610000000000137,110.99999999999828
4,4,5,0.12780000000000322,110.99999999999675
4,4,6,0.18389999999999748,111.00000000000091
4,4,7,0.20849999999999497,111.00000000000128
4,4,8,0.17539999999999834,111.00000000000068
4,4,9,0.11630000000000319,110.99999999999633
4,4,10,0.05760000000000107,110.99999999999854
4,4,11,0.022100000000000092,111.00000000000031
4,4,12,0.006700000000000056,110.99999999999984
4,4,13,0.0012000000000000094,110.99999999999984
4,4,14,0.00020000000000000155,110.99999999999987
4,5,1,0.00020000000000000245,71.00000000000011
4,5,2,0.003000000000000035,71.00000000000014
4,5,3,0.019400000000000174,71.00000000000034
4,5,4,0.0617000000000015,70.99999999999936
4,5,5,0.13160000000000344,70.9999999999995
4,5,6,0.20479999999999626,71.00000000000185
4,5,7,0.21509999999999527,71.00000000000186
4,5,8,0.1810999999999986,71.00000000000169
4,5,9,0.11250000000000357,70.99999999999916
4,5,10,0.05060000000000104,70.99999999999955
4,5,11,0.016000000000000153,71.0000000000003
4,5,12,0.0034000000000000397,71.00000000000014
4,5,13,0.0006000000000000074,71.00000000000011
5,1,2,9.999999999999893e-5,984.0
5,1,3,0.00039999999999999574,984.0
5,1,4,0.0020999999999999778,984.0000000000002
5,1,5,0.007999999999999922,983.9999999999989
5,1,6,0.016299999999999783,984.000000000002
5,1,7,0.0347999999999996,983.9999999999997
5,1,8,0.0571,983.9999999999882
5,1,9,0.08810000000000055,983.9999999999776
5,1,10,0.12500000000000122,983.9999999999753
5,1,11,0.13919999999999952,983.9999999999875
5,1,12,0.14279999999999907,983.9999999999901
5,1,13,0.13440000000000007,983.999999999984
5,1,14,0.1016000000000008,983.9999999999745
5,1,15,0.06560000000000016,983.9999999999862
5,1,16,0.04359999999999976,983.9999999999925
5,1,17,0.023899999999999658,984.000000000004
5,1,18,0.009599999999999895,983.9999999999998
5,1,19,0.00459999999999995,984.0000000000003
5,1,20,0.0021999999999999767,984.0000000000003
5,1,21,0.00039999999999999574,984.0
5,1,22,0.00019999999999999787,984.0
5,2,1,0.0026999999999999737,184.00000000000003
5,2,2,0.011399999999999877,184.00000000000017
5,2,3,0.03499999999999964,184.00000000000023
5,2,4,0.0589000000000001,183.99999999999815
5,2,5,0.09430000000000077,183.9999999999977
5,2,6,0.12260000000000132,183.9999999999966
5,2,7,0.1431999999999992,183.99999999999972
5,2,8,0.1522999999999981,184.00000000000114
5,2,9,0.13270000000000043,183.99999999999804
5,2,10,0.10300000000000094,183.99999999999724
5,2,11,0.07060000000000032,183.99999999999815
5,2,12,0.0378999999999997,183.99999999999991
5,2,13,0.01949999999999975,184.00000000000065
5,2,14,0.010099999999999897,184.00000000000003
5,2,15,0.004399999999999957,183.99999999999997
5,2,16,0.0007999999999999926,183.99999999999997
5,2,17,0.0004999999999999952,184.0
5,2,18,9.999999999999906e-5,184.0
5,3,1,0.002299999999999991,143.99999999999994
5,3,2,0.008199999999999973,143.99999999999994
5,3,3,0.02339999999999982,144.00000000000048
5,3,4,0.05220000000000026,143.99999999999855
5,3,5,0.09090000000000122,143.99999999999787
5,3,6,0.1335000000000011,143.99999999999957
5,3,7,0.16359999999999764,143.99999999999991
5,3,8,0.16409999999999758,143.99999999999991
5,3,9,0.1376000000000006,143.99999999999972
5,3,10,0.1028000000000015,143.99999999999787
5,3,11,0.06380000000000055,143.99999999999835
5,3,12,0.03699999999999989,143.99999999999977
5,3,13,0.014299999999999912,144.0000000000003
5,3,14,0.004099999999999981,144.00000000000006
5,3,15,0.0017999999999999934,143.99999999999997
5,3,16,0.00039999999999999845,144.0
5,4,1,0.0006000000000000017,103.99999999999989
5,4,2,0.005100000000000014,103.9999999999999
5,4,3,0.014400000000000007,104.00000000000004
5,4,4,0.04270000000000031,103.99999999999928
5,4,5,0.08650000000000169,103.99999999999842
5,4,6,0.13760000000000153,103.99999999999902
5,4,7,0.17569999999999744,104.00000000000178
5,4,8,0.18689999999999624,104.00000000000253
5,4,9,0.15319999999999986,103.99999999999956
5,4,10,0.1094000000000024,103.99999999999758
5,4,11,0.053200000000000636,103.99999999999889
5,4,12,0.023699999999999975,104.00000000000026
5,4,13,0.008200000000000028,103.99999999999979
5,4,14,0.002200000000000006,103.9999999999999
5,4,15,0.0004000000000000011,103.99999999999989
5,4,16,0.00020000000000000055,103.99999999999989
5,5,1,0.00030000000000000296,64.00000000000011
5,5,2,0.000800000000000008,64.0000000000001
5,5,3,0.009700000000000092,64.00000000000017
5,5,4,0.03440000000000029,64.00000000000007
5,5,5,0.07910000000000202,64.00000000000001
5,5,6,0.14120000000000216,64.00000000000007
5,5,7,0.1975999999999965,64.00000000000017
5,5,8,0.20909999999999535,64.00000000000021
5,5,9,0.16289999999999996,64.00000000000011
5,5,10,0.09740000000000272,64.00000000000001
5,5,11,0.04720000000000078,64.00000000000001
5,5,12,0.015200000000000113,64.00000000000021
5,5,13,0.00430000000000004,64.00000000000011
5,5,14,0.000800000000000008,64.0000000000001
6,1,3,0.0004999999999999926,975.0000000000001
6,1,4,0.0006999999999999898,975.0
6,1,5,0.0018999999999999729,974.9999999999999
6,1,6,0.005399999999999922,975.0000000000002
6,1,7,0.015399999999999737,975.0000000000031
6,1,8,0.02539999999999953,975.0000000000048
6,1,9,0.04629999999999962,974.9999999999953
6,1,10,0.0732,974.9999999999825
6,1,11,0.09140000000000024,974.9999999999786
6,1,12,0.11080000000000052,974.9999999999786
6,1,13,0.12560000000000066,974.9999999999791
6,1,14,0.12750000000000042,974.9999999999809
6,1,15,0.11560000000000059,974.9999999999786
6,1,16,0.09610000000000032,974.9999999999785
6,1,17,0.06779999999999992,974.999999999985
6,1,18,0.04119999999999955,974.9999999999985
6,1,19,0.027099999999999496,975.0000000000049
6,1,20,0.015399999999999737,975.0000000000031
6,1,21,0.006999999999999903,974.9999999999997
6,1,22,0.002799999999999958,975.0000000000006
6,1,23,0.001599999999999977,974.9999999999999
6,1,24,0.0010999999999999842,975.0
6,1,25,0.00019999999999999708,975.0
6,2,2,0.006399999999999915,174.99999999999994
6,2,3,0.023099999999999597,175.00000000000057
6,2,4,0.04799999999999969,174.99999999999858
6,2,5,0.07970000000000016,174.99999999999736
6,2,6,0.10790000000000058,174.99999999999676
6,2,7,0.12960000000000027,174.99999999999733
6,2,8,0.13429999999999967,174.99999999999827
6,2,9,0.1285000000000004,174.99999999999713
6,2,10,0.11210000000000064,174.99999999999667
6,2,11,0.08400000000000023,174.99999999999736
6,2,12,0.0620999999999999,174.99999999999793
6,2,13,0.039799999999999565,174.9999999999995
6,2,14,0.0229999999999996,175.00000000000057
6,2,15,0.012299999999999811,175.00000000000026
6,2,16,0.005299999999999928,175.00000000000009
6,2,17,0.0025999999999999635,175.00000000000003
6,2,18,0.0007999999999999891,174.99999999999997
6,2,19,0.0003999999999999945,175.0
6,2,20,9.999999999999862e-5,175.0
6,3,2,0.004199999999999964,135.0
6,3,3,0.017299999999999812,135.00000000000023
6,3,4,0.038899999999999775,134.99999999999957
6,3,5,0.07570000000000053,134.99999999999852
6,3,6,0.10730000000000119,134.99999999999852
6,3,7,0.14099999999999965,135.0000000000004
6,3,8,0.1567999999999978,135.0000000000013
6,3,9,0.14089999999999966,135.0000000000004
6,3,10,0.11390000000000132,134.99999999999852
6,3,11,0.08690000000000077,134.99999999999852
6,3,12,0.05610000000000013,134.99999999999903
6,3,13,0.03349999999999966,134.99999999999997
6,3,14,0.01679999999999982,135.00000000000023
6,3,15,0.00689999999999995,134.99999999999994
6,3,16,0.0020999999999999834,134.99999999999997
6,3,17,0.0010999999999999914,134.99999999999997
6,3,18,0.0003999999999999968,135.0
6,3,19,0.0001999999999999984,135.0
6,4,2,0.0032999999999999874,94.99999999999994
6,4,3,0.011399999999999948,95.00000000000006
6,4,4,0.03149999999999977,95.00000000000033
6,4,5,0.06380000000000059,94.99999999999883
6,4,6,0.10980000000000176,94.99999999999807
6,4,7,0.1507999999999992,95.00000000000057
6,4,8,0.1695999999999971,95.00000000000126
6,4,9,0.15759999999999844,95.00000000000091
6,4,10,0.126300000000002,94.99999999999812
6,4,11,0.08670000000000117,94.99999999999821
6,4,12,0.05130000000000027,94.99999999999918
6,4,13,0.023399999999999838,95.00000000000031
6,4,14,0.010099999999999961,95.00000000000003
6,4,15,0.0031999999999999876,94.99999999999994
6,4,16,0.0010999999999999966,94.99999999999986
6,4,17,9.999999999999967e-5,94.99999999999989
6,5,2,0.0012000000000000068,55.00000000000011
6,5,3,0.005800000000000033,55.000000000000064
6,5,4,0.02200000000000004,55.000000000000384
6,5,5,0.057600000000000935,54.99999999999969
6,5,6,0.10080000000000242,54.9999999999991
6,5,7,0.1587999999999997,55.00000000000035
6,5,8,0.19689999999999572,55.00000000000119
6,5,9,0.18219999999999725,55.000000000000924
6,5,10,0.13730000000000195,54.999999999999694
6,5,11,0.07560000000000155,54.99999999999923
6,5,12,0.04030000000000035,55.0
6,5,13,0.015300000000000046,55.000000000000306
6,5,14,0.005200000000000029,55.000000000000085
6,5,15,0.0009000000000000051,55.00000000000011
6,5,16,0.00010000000000000055,55.000000000000114
7,1,4,0.0004999999999999932,964.0000000000001
7,1,5,0.0016999999999999771,964.0
7,1,6,0.003999999999999943,964.0000000000009
7,1,7,0.006299999999999917,963.9999999999998
7,1,8,0.011299999999999831,964.0000000000011
7,1,9,0.02149999999999963,964.0000000000022
7,1,10,0.038599999999999544,964.0000000000005
7,1,11,0.05089999999999973,963.9999999999997
7,1,12,0.07350000000000007,963.9999999999962
7,1,13,0.08800000000000029,963.9999999999958
7,1,14,0.10660000000000056,963.9999999999922
7,1,15,0.11150000000000063,963.9999999999895
7,1,16,0.11060000000000061,963.9999999999901
7,1,17,0.10040000000000046,963.999999999994
7,1,18,0.08980000000000031,963.9999999999956
7,1,19,0.06479999999999994,963.9999999999961
7,1,20,0.051299999999999735,963.9999999999997
7,1,21,0.031199999999999437,964.0000000000043
7,1,22,0.01829999999999969,964.0000000000026
7,1,23,0.011599999999999826,964.0000000000015
7,1,24,0.00419999999999994,964.0000000000007
7,1,25,0.001999999999999973,964.0000000000001
7,1,26,0.0008999999999999878,964.0
7,1,27,0.0002999999999999959,964.0
7,1,28,0.00019999999999999724,964.0
7,2,2,0.0067999999999999025,163.9999999999999
7,2,3,0.02109999999999961,164.0000000000006
7,2,4,0.045899999999999594,163.99999999999946
7,2,5,0.0749,163.999999999998
7,2,6,0.09390000000000025,163.999999999998
7,2,7,0.10660000000000042,163.9999999999971
7,2,8,0.11910000000000058,163.9999999999969
7,2,9,0.11000000000000046,163.999999999997
7,2,10,0.1055000000000004,163.9999999999972
7,2,11,0.09130000000000021,163.999999999998
7,2,12,0.08070000000000006,163.999999999998
7,2,13,0.05769999999999975,163.9999999999986
7,2,14,0.03559999999999946,164.0
7,2,15,0.02289999999999957,164.0000000000006
7,2,16,0.014299999999999754,164.00000000000043
7,2,17,0.0065999999999999046,163.9999999999999
7,2,18,0.00379999999999994,164.00000000000009
7,2,19,0.001899999999999972,163.99999999999991
7,2,20,0.0008999999999999866,163.99999999999997
7,2,21,0.000399999999999994,164.0
7,2,23,9.99999999999985e-5,164.0
7,3,2,0.005199999999999928,123.99999999999994
7,3,3,0.014099999999999772,124.00000000000013
7,3,4,0.034799999999999484,124.00000000000003
7,3,5,0.06449999999999992,123.99999999999824
7,3,6,0.09550000000000038,123.99999999999757
7,3,7,0.11360000000000063,123.99999999999758
7,3,8,0.12830000000000039,123.999999999998
7,3,9,0.1338999999999997,123.9999999999985
7,3,10,0.11820000000000071,123.99999999999758
7,3,11,0.10570000000000052,123.99999999999758
7,3,12,0.07390000000000006,123.99999999999758
7,3,13,0.04649999999999965,123.99999999999942
7,3,14,0.034199999999999474,124.00000000000007
7,3,15,0.017799999999999698,124.00000000000023
7,3,16,0.008499999999999884,123.99999999999994
7,3,17,0.003499999999999949,124.00000000000013
7,3,18,0.0009999999999999861,123.99999999999999
7,3,19,0.000499999999999993,124.00000000000001
7,3,20,0.00029999999999999585,124.0
7,4,2,0.0032999999999999666,83.99999999999994
7,4,3,0.010299999999999894,84.00000000000001
7,4,4,0.02809999999999962,84.0000000000001
7,4,5,0.05540000000000003,83.99999999999899
7,4,6,0.0849000000000006,83.9999999999987
7,4,7,0.12230000000000131,83.99999999999838
7,4,8,0.1386999999999997,83.99999999999949
7,4,9,0.15359999999999793,84.00000000000001
7,4,10,0.13610000000000003,83.99999999999929
7,4,11,0.11220000000000112,83.99999999999848
7,4,12,0.07190000000000035,83.9999999999987
7,4,13,0.047199999999999874,83.99999999999928
7,4,14,0.022499999999999704,84.0000000000001
7,4,15,0.008499999999999923,83.99999999999986
7,4,16,0.0033999999999999655,83.99999999999994
7,4,17,0.0010999999999999899,83.99999999999987
7,4,18,0.0004999999999999952,83.99999999999989
7,5,2,0.0014000000000000009,44.0000000000001
7,5,3,0.003499999999999999,44.00000000000016
7,5,4,0.01669999999999996,44.00000000000025
7,5,5,0.04160000000000018,44.0
7,5,6,0.08090000000000132,43.99999999999945
7,5,7,0.12710000000000238,43.99999999999938
7,5,8,0.16749999999999793,43.999999999999936
7,5,9,0.18379999999999613,44.00000000000001
7,5,10,0.15469999999999934,43.99999999999991
7,5,11,0.10970000000000216,43.99999999999933
7,5,12,0.06470000000000085,43.99999999999951
7,5,13,0.031399999999999886,44.000000000000306
7,5,14,0.012499999999999983,44.00000000000019
7,5,15,0.0030999999999999995,44.00000000000015
7,5,16,0.0014000000000000009,44.0000000000001
8,1,3,9.999999999999876e-5,951.0
8,1,4,0.0006999999999999914,950.9999999999998
8,1,5,0.0004999999999999938,951.0
8,1,6,0.0019999999999999758,950.9999999999997
8,1,7,0.00479999999999994,950.9999999999999
8,1,8,0.00779999999999991,950.9999999999985
8,1,9,0.010999999999999852,951.0000000000015
8,1,10,0.02029999999999968,951.000000000003
8,1,11,0.03189999999999949,951.0000000000031
8,1,12,0.041599999999999644,950.9999999999962
8,1,13,0.05849999999999992,950.9999999999949
8,1,14,0.07720000000000023,950.9999999999949
8,1,15,0.08710000000000039,950.9999999999949
8,1,16,0.09830000000000057,950.9999999999949
8,1,17,0.1003000000000006,950.9999999999949
8,1,18,0.10080000000000061,950.9999999999949
8,1,19,0.09050000000000044,950.9999999999949
8,1,20,0.08260000000000031,950.9999999999949
8,1,21,0.05619999999999988,950.9999999999949
8,1,22,0.04619999999999972,950.9999999999956
8,1,23,0.03299999999999951,951.0000000000022
8,1,24,0.020599999999999674,951.000000000003
8,1,25,0.013499999999999806,951.0000000000027
8,1,26,0.006699999999999921,950.9999999999986
8,1,27,0.004199999999999946,951.0000000000002
8,1,28,0.002599999999999967,951.0
8,1,29,0.00039999999999999503,951.0
8,1,30,0.00019999999999999752,951.0
8,1,31,0.00039999999999999503,951.0
8,2,2,0.007599999999999902,150.9999999999999
8,2,3,0.019199999999999676,151.00000000000045
8,2,4,0.03989999999999957,150.99999999999943
8,2,5,0.06429999999999993,150.9999999999991
8,2,6,0.08650000000000026,150.99999999999906
8,2,7,0.0964000000000004,150.99999999999906
8,2,8,0.10140000000000048,150.99999999999906
8,2,9,0.10360000000000051,150.99999999999906
8,2,10,0.09760000000000042,150.99999999999906
8,2,11,0.09170000000000034,150.99999999999906
8,2,12,0.08540000000000024,150.9999999999991
8,2,13,0.06719999999999997,150.9999999999991
8,2,14,0.046699999999999665,150.99999999999926
8,2,15,0.03339999999999947,151.00000000000026
8,2,16,0.0228999999999996,151.00000000000045
8,2,17,0.017099999999999716,151.00000000000045
8,2,18,0.009699999999999863,151.0
8,2,19,0.00419999999999994,151.00000000000003
8,2,20,0.0027999999999999605,151.0
8,2,21,0.0012999999999999824,150.99999999999997
8,2,22,0.0006999999999999905,150.99999999999997
8,2,23,0.0002999999999999959,151.0
8,2,25,9.999999999999862e-5,151.0
8,3,2,0.004799999999999927,111.00000000000004
8,3,3,0.01489999999999974,111.00000000000043
8,3,4,0.033499999999999426,111.00000000000034
8,3,5,0.058699999999999766,110.99999999999865
8,3,6,0.0832000000000001,110.99999999999794
8,3,7,0.09520000000000026,110.99999999999744
8,3,8,0.1125000000000005,110.99999999999744
8,3,9,0.12220000000000063,110.99999999999746
8,3,10,0.1199000000000006,110.99999999999746
8,3,11,0.09900000000000031,110.99999999999733
8,3,12,0.08250000000000009,110.99999999999797
8,3,13,0.06459999999999985,110.99999999999865
8,3,14,0.047599999999999615,110.99999999999913
8,3,15,0.030399999999999414,111.00000000000061
8,3,16,0.015199999999999735,111.00000000000044
8,3,17,0.008599999999999873,110.99999999999997
8,3,18,0.003999999999999937,111.00000000000009
8,3,19,0.0017999999999999735,110.99999999999997
8,3,20,0.000999999999999985,110.99999999999999
8,3,21,0.000199999999999997,111.0
8,3,22,0.000199999999999997,111.0
8,4,2,0.003399999999999956,70.99999999999993
8,4,3,0.010299999999999865,70.99999999999996
8,4,4,0.026499999999999566,71.0
8,4,5,0.04409999999999969,70.99999999999933
8,4,6,0.07150000000000013,70.99999999999902
8,4,7,0.1005000000000006,70.99999999999899
8,4,8,0.12840000000000057,70.99999999999912
8,4,9,0.13659999999999958,70.99999999999969
8,4,10,0.1364999999999996,70.99999999999967
8,4,11,0.11830000000000089,70.99999999999892
8,4,12,0.08650000000000037,70.99999999999899
8,4,13,0.0628,70.9999999999991
8,4,14,0.037799999999999584,70.9999999999996
8,4,15,0.019999999999999685,71.0
8,4,16,0.011299999999999847,71.0
8,4,17,0.0038999999999999486,70.99999999999993
8,4,18,0.0006999999999999914,70.99999999999989
8,4,19,0.0006999999999999914,70.99999999999989
